Time,South Central Fans,North Central Fans
s,C,C
0.00,13.09,11.37
5.50,13.09,11.39
25.50,13.09,11.39
55.50,13.09,11.39
85.50,13.09,11.39
115.50,13.09,11.42
144.50,13.09,9.56
174.00,13.09,8.88
204.50,13.09,7.77
234.50,13.09,7.77
264.50,13.09,7.65
295.00,13.09,7.65
325.00,13.17,7.65
355.00,13.17,7.65
385.50,13.87,7.65
415.50,15.01,7.43
445.50,15.20,7.43
475.50,15.38,7.43
505.50,15.38,7.43
535.50,15.38,7.43
565.00,15.38,7.43
594.00,15.38,7.43
623.50,15.38,7.43
654.00,15.38,7.43
684.50,15.38,7.43
715.00,15.38,7.43
745.00,15.38,7.43
774.50,15.38,7.43
804.50,15.38,7.43
834.50,15.38,7.43
865.00,15.38,7.43
895.50,15.38,7.43
925.50,15.38,7.43
955.50,15.38,7.43
985.50,15.38,7.43
1015.50,15.38,7.43
1045.50,15.38,7.43
1075.50,15.38,7.43
1105.50,15.38,7.43
1135.50,15.38,7.43
1165.50,15.15,7.43
1195.50,15.15,7.43
1225.50,15.15,7.43
1255.50,15.15,7.43
1285.50,15.15,7.43
1315.50,15.15,7.43
1345.50,15.15,7.43
1375.50,15.15,7.43
1405.50,15.14,7.43
1435.50,15.14,7.43
1465.50,15.14,7.43
1495.50,15.14,7.43
1525.50,15.14,7.43
1555.50,15.14,7.43
1585.50,15.14,7.43
1615.50,15.14,7.43
1645.50,15.14,7.43
1675.50,15.14,7.43
1705.50,15.14,7.43
1735.50,14.98,7.43
1765.50,14.98,7.43
1795.50,14.98,7.43
1825.50,14.98,7.43
1855.50,14.98,7.43
1885.50,14.98,7.43
1915.50,14.98,7.43
1944.50,14.98,7.43
1974.00,14.98,7.43
2005.00,14.82,7.43
2035.50,14.82,7.43
2064.50,14.82,7.43
2093.50,14.82,7.43
2123.50,14.82,7.43
2154.00,14.82,7.43
2184.50,14.82,7.43
2214.50,14.82,7.43
2245.00,14.82,7.43
2275.00,14.82,7.43
2305.00,14.82,7.43
2335.50,14.82,7.43
2365.00,14.82,7.43
2395.00,14.82,7.43
2425.00,14.82,7.43
2455.00,14.82,7.43
2484.50,14.82,7.43
